"rowname"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Gpr174"	25.8120004711576	8.49723796645475	1.34399247601863	6.32238507140047	2.5755657347294e-10	4.86011779207884e-09
"Pxdc1"	10.3839662646799	8.49722980330063	2.29472157549295	3.7029458798178	0.000213110357298933	0.0011910973799234
"Yap1"	9.62572736780272	8.49722278843886	2.70395292381657	3.14251875969986	0.00167500979266219	0.00731889920187638
"Synpo"	21.0207017886696	8.48372550056624	1.78064778772013	4.76440403266299	1.8941263734051e-06	1.70409617502061e-05
"Nr5a1"	16.727144129313	8.47316102653058	1.57366333335819	5.3843543577068	7.27051453456388e-08	8.67840176769105e-07
"Cd22"	97.3766031572821	8.4655626481997	1.34015473366422	6.31685464039916	2.66940443827045e-10	5.01874109163472e-09
"Nr2f2"	18.4718384735419	8.46251237877005	1.53186360780096	5.52432496971336	3.30754776405598e-08	4.22301993954677e-07
"Plek2"	20.4499793335474	8.46250761976924	1.84321471555615	4.59116756628967	4.40773269232748e-06	3.65680323256781e-05
"Cd180"	88.7726581232345	8.45973829620936	0.825641641140207	10.2462592421168	1.23012488607086e-24	1.15496725583653e-22
"Ankrd2"	9.12562766866548	8.45601203309915	1.97986386494315	4.27100680144085	1.94592472859308e-05	0.000140081107858234
"Vangl1"	9.97430510984451	8.45600872826545	2.20942453937684	3.82724486741259	0.000129585587654155	0.000766435894695335
"Rragd"	26.7166958327639	8.43495471569314	1.38958167562366	6.07013957053472	1.27799132775269e-09	2.16723683532333e-08
"Pltp"	14.4292271679209	8.43495423974984	1.50525366417076	5.60367627100022	2.09852490533333e-08	2.77842532178183e-07
